category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	supp_pdf	topics	status
primary_research	Morandi F, Della Lastra M, Tripodi G et al.	A novel GMP-manufactured medicinal product candidate composed of NK and γδ T cells as adjunct immunotherapy for hematopoietic stem cell transplantation.	Cell transplantation	2026	41761987	10.1177/09636897251374248	PMC12953997	https://pmc.ncbi.nlm.nih.gov/articles/PMC12953997/	pdfs/morandi_2026_pmid41761987.pdf		aminobisphosphonate;adoptive_expansion;mechanism_cytotox;leukemia;neuroblastoma	downloaded_europepmc
primary_research	Lin JR, Song YC, Chou YL et al.	Dasatinib boosts γδ T cell expansion and memory phenotypes with enhanced antitumor immunity.	Cancer immunology, immunotherapy : CII	2026	41770421	10.1007/s00262-026-04335-w	PMC12953828	https://pmc.ncbi.nlm.nih.gov/articles/PMC12953828/	pdfs/lin_2026_pmid41770421.pdf	supplements/41770421_PMC12953828/	aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;glioma;breast	downloaded_europepmc
primary_research	Vyborova A, Gasull-Celades L, Brazda P et al.	Pre-existing activation states shape functional heterogeneity of human Vγ9Vδ2 T cells.	Frontiers in immunology	2026	41777882	10.3389/fimmu.2026.1696469	PMC12950705	https://pmc.ncbi.nlm.nih.gov/articles/PMC12950705/	pdfs/vyborova_2026_pmid41777882.pdf		adoptive_expansion;Vd2_Vg9;tumor_infiltrating	downloaded_europepmc
primary_research	Raffo-Iraolagoitia XL, McFarlane AJ, Laing S et al.	Vγ1 γδ T cells steer airway macrophages toward a profibrotic response in an autochthonous lung cancer mouse model.	Science advances	2026	41779856	10.1126/sciadv.adu8802	PMC12959402	https://pmc.ncbi.nlm.nih.gov/articles/PMC12959402/	pdfs/raffoiraolagoitia_2026_pmid41779856.pdf		adoptive_expansion;lung	downloaded_europepmc
primary_research	Ye H, Zhang C, Bu L et al.	DENND2D serves as a novel prognostic biomarker with paradoxical protumorigenic effects in glioma.	Discover oncology	2026	41796401	10.1007/s12672-026-04743-5	PMC13083557	https://pmc.ncbi.nlm.nih.gov/articles/PMC13083557/	pdfs/ye_2026_pmid41796401.pdf	supplements/41796401_PMC13083557/	tumor_infiltrating;immunosuppression;glioma	downloaded_europepmc
primary_research	McKenzie GM, Voss J, Katsanis E et al.	TIGIT Blockade Potentiates the Anti-Leukemic Activity of Exercise-Mobilized Donor Lymphocytes and Expanded γδ T-Cells.	Cancers	2026	41827731	10.3390/cancers18050797	PMC12984231	https://pmc.ncbi.nlm.nih.gov/articles/PMC12984231/	pdfs/mckenzie_2026_pmid41827731.pdf		adoptive_expansion;tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression;leukemia	downloaded_europepmc
primary_research	Campillo-Davo D, Flumens D, Berneman ZN et al.	RNA-based co-transfer of human CD8αβ with WT1-specific TCRαβ redirects tumor recognition by CD4 and γδ T-cells towards MHC class I-restricted WT1 epitopes and boosts CD8 T-cell responses with or without CD3 mRNA.	Experimental hematology & oncology	2026	41857770	10.1186/s40164-026-00764-6	PMC13003731	https://pmc.ncbi.nlm.nih.gov/articles/PMC13003731/	pdfs/campillodavo_2026_pmid41857770.pdf	supplements/41857770_PMC13003731/	adoptive_expansion;immunosuppression	downloaded_europepmc
primary_research	Qin X, Zhong H, Liu M et al.	Metformin drives HIF-1α-mediated dual metabolic reprogramming to enhance γδ T cell therapy in triple-negative breast cancer.	Cancer immunology, immunotherapy : CII	2026	41925872	10.1007/s00262-026-04351-w	PMC13046905	https://pmc.ncbi.nlm.nih.gov/articles/PMC13046905/	pdfs/qin_2026_pmid41925872.pdf		tumor_infiltrating;mechanism_cytotox;immunosuppression;breast	downloaded_europepmc
primary_research	Liu H, Li M, Jiao Y et al.	Peptide hydrogel boosts the cytotoxic and metabolic fitness of Vγ9Vδ2 T cells in melanoma immunotherapy.	Frontiers in immunology	2026	41939862	10.3389/fimmu.2026.1793631	PMC13047159	https://pmc.ncbi.nlm.nih.gov/articles/PMC13047159/	pdfs/liu_2026_pmid41939862.pdf	supplements/41939862_PMC13047159/	adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;immunosuppression;melanoma	downloaded_europepmc
primary_research	Jones TA, Shapiro JW, Sinicrope S et al.	Targeting the novel immune checkpoint KLRG1 is markedly therapeutic against cancer through multiple lymphocyte subsets.	Journal for immunotherapy of cancer	2026	41956544	10.1136/jitc-2025-013869	PMC13084953	https://pmc.ncbi.nlm.nih.gov/articles/PMC13084953/	pdfs/jones_2026_pmid41956544.pdf		tumor_infiltrating;checkpoint;immunosuppression;melanoma	downloaded_europepmc
primary_research	Lin Z, Ao M, Hu Y et al.	Integrated bulk and single-cell transcriptomics with experimental validation to identify calmodulin-related prognostic genes in lung adenocarcinoma.	American journal of cancer research	2026	42004077	10.62347/SDLR5143	PMC13090484	https://pmc.ncbi.nlm.nih.gov/articles/PMC13090484/	pdfs/lin_2026_pmid42004077.pdf		tumor_infiltrating;checkpoint;immunosuppression	downloaded_europepmc
primary_research	Furriel F, Laranjeira P, Pereira M et al.	CD39/CD73-mediated immunosuppression and tumor aggressiveness in bladder cancer.	Cancer immunology, immunotherapy : CII	2026	42018002	10.1007/s00262-026-04400-4	PMC13103164	https://pmc.ncbi.nlm.nih.gov/articles/PMC13103164/	pdfs/furriel_2026_pmid42018002.pdf		tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression	downloaded_europepmc
primary_research	Su Z, Li H, Zhang D et al.	Analysis of the tumor reactivity of autologous TILs and allogeneic γδ T cells via tumor organoid-immune cell coculture.	Journal of translational medicine	2026	42035083	10.1186/s12967-026-07706-0	PMC13123169	https://pmc.ncbi.nlm.nih.gov/articles/PMC13123169/	pdfs/su_2026_pmid42035083.pdf	supplements/42035083_PMC13123169/	adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox	downloaded_europepmc
primary_research	Razmi M, Almasi Y, Larrivée M et al.	Killer-cell immunoglobulin-like receptors define a potent effector program in human γδ T cells.	JCI insight	2026	42044172	10.1172/jci.insight.201160		https://doi.org/10.1172/jci.insight.201160			mechanism_cytotox;immunosuppression	no_pmcid
primary_research	Maeda K, Kariya R, Panaampon J et al.	Elotuzumab enhances the anti-tumor activity of Vγ9Vδ2 T cells against primary effusion lymphoma.	European journal of pharmacology	2026	42081990	10.1016/j.ejphar.2026.178922		https://doi.org/10.1016/j.ejphar.2026.178922			Vd2_Vg9;mechanism_cytotox;lymphoma;myeloma	no_pmcid
primary_research	Blanco-Domínguez R, Vaz-Pinto AM, Barros L et al.	Regulatory T cells sabotage anti-tumor γδ T cells by creating IL-2-deficient environments.	The Journal of experimental medicine	2026	42126428	10.1084/jem.20252133	PMC13170521	https://pmc.ncbi.nlm.nih.gov/articles/PMC13170521/	pdfs/blancodomínguez_2026_pmid42126428.pdf		adoptive_expansion;tumor_infiltrating;immunosuppression;breast	downloaded_europepmc
primary_research	Li TA, Quigley LT, Chan KF et al.	Characterisation of tumor-infiltrating gamma-delta T cells in human colorectal cancer with MHC-I loss.	Clinical & translational immunology	2026	42131824	10.1002/cti2.70097	PMC13161889	https://pmc.ncbi.nlm.nih.gov/articles/PMC13161889/	pdfs/li_2026_pmid42131824.pdf		tumor_infiltrating;mechanism_cytotox;leukemia;colorectal	downloaded_europepmc
primary_research	Carreira M, Barros L, Cruz RM et al.	CXCR3 signaling promotes Delta One T cell recruitment and antitumor efficacy in colorectal cancer.	Journal for immunotherapy of cancer	2026	42208977	10.1136/jitc-2025-014668	PMC13223943	https://pmc.ncbi.nlm.nih.gov/articles/PMC13223943/	pdfs/carreira_2026_pmid42208977.pdf		adoptive_expansion;Vd1;tumor_infiltrating;colorectal	downloaded_europepmc
primary_research	Mandal S, Hasan SR, Dhali A et al.	Integrated Single-Cell Transcriptomics Identifies γδ T-Cell Heterogeneity and a Candidate HLA-E-NKG2A Regulatory Axis in Pancreatic Ductal Adenocarcinoma.	Cancers	2026	42279307	10.3390/cancers18111723	PMC13255768	https://pmc.ncbi.nlm.nih.gov/articles/PMC13255768/	pdfs/mandal_2026_pmid42279307.pdf		tumor_infiltrating;checkpoint;immunosuppression;pancreatic	downloaded_europepmc
primary_research	DeMatteo R, Zeng S, Sussman J et al.	Effector Vδ1 γδT cells mediate anti-tumor immunity and are reprogrammed by imatinib in human gastrointestinal stromal tumor.	Research square	2026	42282009	10.21203/rs.3.rs-9557741/v1	PMC13252525	https://pmc.ncbi.nlm.nih.gov/articles/PMC13252525/	pdfs/dematteo_2026_pmid42282009.pdf		adoptive_expansion;Vd1;tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression	downloaded_europepmc
primary_research	Yang Y, Sun J, Fang Y et al.	LncRNA SOX21-AS1 is associated with poor prognosis and immunomodulation in glioblastoma.	Translational cancer research	2026	42305519	10.21037/tcr-2025-1-2684	PMC13265177	https://pmc.ncbi.nlm.nih.gov/articles/PMC13265177/			tumor_infiltrating;checkpoint;glioma	not_available_oa
primary_research	Zarobkiewicz MK, Lehman N, Kowalska W et al.	Expression of CD226 on γδ T cells is lower in advanced chronic lymphocytic leukemia and correlates with IgA, IgG and LDH levels.	Advances in clinical and experimental medicine : official organ Wroclaw Medical University	2025	38819939	10.17219/acem/186335		https://doi.org/10.17219/acem/186335			Vd1;Vd2_Vg9;mechanism_cytotox;checkpoint;leukemia	no_pmcid
primary_research	Li Y, Chen D, Xu Y et al.	Prognostic implications, genomic and immune characteristics of lung adenocarcinoma with lepidic growth pattern.	Journal of clinical pathology	2025	39097406	10.1136/jcp-2024-209603		https://doi.org/10.1136/jcp-2024-209603			tumor_infiltrating;checkpoint	no_pmcid
primary_research	Yang J, Liu Z, Hu X et al.	Skin-Resident γδ T Cells Mediate Potent and Selective Antitumor Cytotoxicity through Directed Chemotactic Migration and Mobilization of Cytotoxic Granules.	The Journal of investigative dermatology	2025	39571888	10.1016/j.jid.2024.10.607		https://doi.org/10.1016/j.jid.2024.10.607			adoptive_expansion;tumor_infiltrating;mechanism_cytotox;immunosuppression;lymphoma;melanoma;colorectal	no_pmcid
primary_research	Luo J, Wang S, Yang Q et al.	γδ T Cell-mediated Tumor Immunity is Tightly Regulated by STING and TGF-β Signaling Pathways.	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	39573933	10.1002/advs.202404432	PMC11727375	https://pmc.ncbi.nlm.nih.gov/articles/PMC11727375/	pdfs/luo_2025_pmid39573933.pdf		tumor_infiltrating;immunosuppression	downloaded_europepmc
primary_research	Verkerk T, de Waard AA, Koomen SJI et al.	Tumor-Expressed SPPL3 Supports Innate Antitumor Immune Responses.	European journal of immunology	2025	39655358	10.1002/eji.202451129	PMC11830388	https://pmc.ncbi.nlm.nih.gov/articles/PMC11830388/	pdfs/verkerk_2025_pmid39655358.pdf			downloaded_europepmc
primary_research	Cheng Z, Lu J, Chen Y et al.	The role of CD101 and Tim3 in the immune microenvironment of gastric cancer and their potential as prognostic biomarkers.	International immunopharmacology	2025	39700955	10.1016/j.intimp.2024.113835		https://doi.org/10.1016/j.intimp.2024.113835			tumor_infiltrating;checkpoint	no_pmcid
primary_research	Hoque M, Grigg JB, Ramlall T et al.	Structural characterization of two γδ TCR/CD3 complexes.	Nature communications	2025	39747888	10.1038/s41467-024-55467-5	PMC11697310	https://pmc.ncbi.nlm.nih.gov/articles/PMC11697310/	pdfs/hoque_2025_pmid39747888.pdf		Vd1;Vd2_Vg9	downloaded_europepmc
primary_research	Peters C, Simeonov J, Gombert D et al.	Specific selection of stimulation-responsive γδ T-cells utilizing a short-term activation assay.	Methods in cell biology	2025	39824565	10.1016/bs.mcb.2024.10.006		https://doi.org/10.1016/bs.mcb.2024.10.006			adoptive_expansion;Vd2_Vg9;tumor_infiltrating;immunosuppression	no_pmcid
primary_research	Gao Y, Liu J, Wu M et al.	Photosensitive Hybrid γδ-T Exosomes for Targeted Cancer Photoimmunotherapy.	ACS nano	2025	39862206	10.1021/acsnano.4c11024	PMC11803918	https://pmc.ncbi.nlm.nih.gov/articles/PMC11803918/	pdfs/gao_2025_pmid39862206.pdf		mechanism_cytotox;checkpoint;melanoma	downloaded_europepmc
primary_research	Chen Z, Yang C, Wang J et al.	Integrating of Radiomics and Single-cell Transcriptomics Uncovers the Crucial Role of γδ T Cells in Lung Adenocarcinoma.	Journal of Cancer	2025	39895781	10.7150/jca.105586	PMC11786044	https://pmc.ncbi.nlm.nih.gov/articles/PMC11786044/	pdfs/chen_2025_pmid39895781.pdf		tumor_infiltrating;mechanism_cytotox	downloaded_europepmc
primary_research	Parigiani MA	γδ T cell expansion and their use in in vitro cytotoxicity assays.	Methods in cell biology	2025	39919846	10.1016/bs.mcb.2024.05.002		https://doi.org/10.1016/bs.mcb.2024.05.002			adoptive_expansion;mechanism_cytotox;immunosuppression;breast	no_pmcid
primary_research	You H, Zhang X, Chen H et al.	γδ T-cell autoresponses to ectopic membrane proteins: a new type of pattern recognition.	Cellular & molecular immunology	2025	39939816	10.1038/s41423-025-01258-x	PMC11955531	https://pmc.ncbi.nlm.nih.gov/articles/PMC11955531/	pdfs/you_2025_pmid39939816.pdf		Vd1;Vd2_Vg9;mechanism_cytotox	downloaded_europepmc
primary_research	Lo Presti E, Cupaioli F, Scimeca D et al.	The pancreatic tumor microenvironment of treatment-naïve patients causes a functional shift in γδ T cells, impairing their anti-tumoral defense.	Oncoimmunology	2025	39945298	10.1080/2162402X.2025.2466301	PMC11834455	https://pmc.ncbi.nlm.nih.gov/articles/PMC11834455/	pdfs/lo_2025_pmid39945298.pdf		Vd1;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;immunosuppression;pancreatic	downloaded_europepmc
primary_research	Huang L, Liu Y, Shi Y et al.	Comprehensive single-cell analysis of triple-negative breast cancer based on cDC1 immune-related genes: prognostic model construction and immunotherapy potential.	Discover oncology	2025	39969635	10.1007/s12672-025-01929-1	PMC11839968	https://pmc.ncbi.nlm.nih.gov/articles/PMC11839968/	pdfs/huang_2025_pmid39969635.pdf	supplements/39969635_PMC11839968/	tumor_infiltrating;checkpoint;breast	downloaded_europepmc
primary_research	Uzunçayır S, Petruk G, Mata Forsberg M et al.	The superantigen SEA binds to human γδ T cell receptor and activates γδ T cells with moderate MHC class II dependence.	Molecular immunology	2025	40036925	10.1016/j.molimm.2025.02.019		https://doi.org/10.1016/j.molimm.2025.02.019				no_pmcid
primary_research	Zhang J, Bulterys PL, Fernandez-Pol S et al.	Expression of CD47 protein in hematolymphoid neoplasms: Implications for CD47-mediated cancer immunotherapy.	American journal of clinical pathology	2025	40072022	10.1093/ajcp/aqaf018		https://doi.org/10.1093/ajcp/aqaf018			checkpoint;leukemia;lymphoma	no_pmcid
primary_research	Zhu S, Zhu R, Wang Y et al.	Comprehensive systems biology analysis reveals splicing factor contributions to cutaneous melanoma progression.	Scientific reports	2025	40108329	10.1038/s41598-025-93695-x	PMC11923367	https://pmc.ncbi.nlm.nih.gov/articles/PMC11923367/	pdfs/zhu_2025_pmid40108329.pdf		tumor_infiltrating;mechanism_cytotox;checkpoint;melanoma	downloaded_europepmc
primary_research	Liu G, Quan Q, Pan L et al.	Retinoic acid enhances γδ T cell cytotoxicity in nasopharyngeal carcinoma by reversing immune exhaustion.	Cell communication and signaling : CCS	2025	40158172	10.1186/s12964-025-02161-8	PMC11955114	https://pmc.ncbi.nlm.nih.gov/articles/PMC11955114/	pdfs/liu_2025_pmid40158172.pdf		Vd2_Vg9;mechanism_cytotox;checkpoint;immunosuppression	downloaded_europepmc
primary_research	Wang G, Wang S, Song W et al.	Integrating multi-omics data reveals the antitumor role and clinical benefits of gamma-delta T cells in triple-negative breast cancer.	BMC cancer	2025	40197136	10.1186/s12885-025-14029-8	PMC11974128	https://pmc.ncbi.nlm.nih.gov/articles/PMC11974128/	pdfs/wang_2025_pmid40197136.pdf		tumor_infiltrating;breast	downloaded_europepmc
primary_research	Jiang S, Zheng S, Yao C et al.	Heterogeneity of γδ T-cell subsets and their clinical correlation in patients with AML.	Frontiers in immunology	2025	40236710	10.3389/fimmu.2025.1552235	PMC11996841	https://pmc.ncbi.nlm.nih.gov/articles/PMC11996841/	pdfs/jiang_2025_pmid40236710.pdf		adoptive_expansion;Vd1;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression;leukemia	downloaded_europepmc
primary_research	Blanco-Domínguez R, Barros L, Carreira M et al.	Dual modulation of cytotoxic and checkpoint receptors tunes the efficacy of adoptive Delta One T cell therapy against colorectal cancer.	Nature cancer	2025	40240620	10.1038/s43018-025-00948-9	PMC12202480	https://pmc.ncbi.nlm.nih.gov/articles/PMC12202480/	pdfs/blancodomínguez_2025_pmid40240620.pdf	supplements/40240620_PMC12202480/	adoptive_expansion;Vd1;tumor_infiltrating;mechanism_cytotox;checkpoint;colorectal	downloaded_europepmc
primary_research	Suen TK, Al B, Ulas T et al.	Human γδ T Cell Function Is Impaired Upon Mevalonate Pathway Inhibition.	Immunology	2025	40264329	10.1111/imm.13931	PMC12130672	https://pmc.ncbi.nlm.nih.gov/articles/PMC12130672/	pdfs/suen_2025_pmid40264329.pdf		aminobisphosphonate;Vd2_Vg9;mechanism_cytotox;leukemia	downloaded_europepmc
primary_research	Cao M, Deng Y, Hao Q et al.	Single-cell transcriptomic analysis reveals gut microbiota-immunotherapy synergy through modulating tumor microenvironment.	Signal transduction and targeted therapy	2025	40312419	10.1038/s41392-025-02226-7	PMC12045981	https://pmc.ncbi.nlm.nih.gov/articles/PMC12045981/	pdfs/cao_2025_pmid40312419.pdf		tumor_infiltrating;checkpoint;immunosuppression	downloaded_europepmc
primary_research	Jiang H, Zhou L, Zhang H et al.	Prognostic and therapeutic insights from lactate metabolism and tumor immune microenvironment in head and neck squamous cell carcinoma.	Discover oncology	2025	40411665	10.1007/s12672-025-02706-w	PMC12103450	https://pmc.ncbi.nlm.nih.gov/articles/PMC12103450/	pdfs/jiang_2025_pmid40411665.pdf	supplements/40411665_PMC12103450/	tumor_infiltrating;immunosuppression	downloaded_europepmc
primary_research	Jing Y, Wu Y, Hu Q et al.	Remodelling hypoxic TNBC microenvironment restores antitumor efficacy of Vγ9Vδ2 T cell therapy.	British journal of cancer	2025	40437021	10.1038/s41416-025-03045-x	PMC12322269	https://pmc.ncbi.nlm.nih.gov/articles/PMC12322269/	pdfs/jing_2025_pmid40437021.pdf		adoptive_expansion;Vd2_Vg9;tumor_infiltrating;checkpoint;immunosuppression;breast	downloaded_europepmc
primary_research	Pan Y, Shih HJ, Chuang SH et al.	Effects of functional antioxidants on the expansion of gamma delta T-cells and their cellular cytotoxicity against bladder cancer cells.	BMC cancer	2025	40452041	10.1186/s12885-025-14383-7	PMC12128524	https://pmc.ncbi.nlm.nih.gov/articles/PMC12128524/	pdfs/pan_2025_pmid40452041.pdf		adoptive_expansion;Vd2_Vg9;mechanism_cytotox	downloaded_europepmc
